ID,Comments,raw text,emojis
172,"happy easter everyone, today little sakutaro brings us easter eggs. sasuga-sensei's sweet bun supported her, helped to overcome obstacles, create her manga and served as a hina's mascot. rest in peace sweet sakuta 💖 🥚🥚🥚🐰🐇","happy easter everyone, today little sakutaro brings us easter eggs. sasuga-sensei's sweet bun supported her, helped to overcome obstacles, create her manga and served as a hina's mascot. rest in peace sweet sakuta  ","['🥚', '🥚', '🥚', '🐰', '🐇']"
173,"happy easter, everyone!🐣🐇","happy easter, everyone!","['🐣', '🐇']"
174,happy easter 🐰🐇🐣 ✝️,happy easter  ✝️,"['🐰', '🐇', '🐣']"
175,"thank you tom. fire is always here on saturday, last night. everything was quiet wet😂, but always nice.
have a nice afternoon too tom🌼🌸🐥☀️☀️🌸🌺💐🐇🪺","thank you tom. fire is always here on saturday, last night. everything was quiet wet, but always nice.
have a nice afternoon too tom☀️☀️🪺","['😂', '🐇']"
176,happy easter! 🐇🐣 the easter bunny left me perfume!! how did he carry it with no thumbs? 😁,happy easter!  the easter bunny left me perfume!! how did he carry it with no thumbs? ,"['🐇', '🐣']"
177,"happy easter to all who celebrate! 🥚🐇🩷
roll the stone away!!!","happy easter to all who celebrate! 🩷
roll the stone away!!!","['🥚', '🐇']"
178,happy easter ! 🐇,happy easter ! ,['🐇']
179,hello esther and happy easter 🥰🐇🐣,hello esther and happy easter ,"['🥰', '🐇', '🐣']"
180,"gm gm tommy! ☀️☕️
happy easter 🐇","gm gm tommy! ☀️☕️
happy easter ",['🐇']
181,"today is my first day at my new job, but i hope you have a happy easter! 🐇✨
#eddsworld","today is my first day at my new job, but i hope you have a happy easter! ✨
#eddsworld",['🐇']
182,happy easter 🐣🐇🐰,happy easter ,"['🐣', '🐇', '🐰']"
183,gm homie have a great easter💙🐇☀️,gm homie have a great easter☀️,['🐇']
184,happy easter 🐇🐣,happy easter ,"['🐇', '🐣']"
185,hi my angel 😇 have happy easter 🐣🐇. thanks 🙏 for your feedback and support    i appreciate it too much  ml. 💓peace ☮️,hi my angel  have happy easter . thanks  for your feedback and support    i appreciate it too much  ml. peace ☮️,"['😇', '🐣', '🐇', '🙏']"
186,good morning star child and happy bunny day 🐇 to you all i hope you have a wonderful day stay safe and no your loved 🫶,good morning star child and happy bunny day  to you all i hope you have a wonderful day stay safe and no your loved 🫶,['🐇']
187,good morning happy easter☕️☀️🐇🕊️,good morning happy easter☕️☀️️,['🐇']
188,"happy easter to all! 🐇🌼 hop on over to the centers of high point this spring market for the latest in design trends.

#easter #happyeaster #spring","happy easter to all!  hop on over to the centers of high point this spring market for the latest in design trends.

#easter #happyeaster #spring",['🐇']
189,"whether you celebrate it or not, we you all a happy easter 🐇 and hope it's a good one cheers~ 🍻","whether you celebrate it or not, we you all a happy easter  and hope it's a good one cheers~ ",['🐇']
190,i like his train of thought 🐇🐣,i like his train of thought ,"['🐇', '🐣']"
191,happy easter 🐣🐇 to you too ❤️,happy easter  to you too ❤️,"['🐣', '🐇']"
192,happy easter to our families who celebrate! 💛🐇💙,happy easter to our families who celebrate! ,['🐇']
193,gm let's get it fam it's the easter. 🐇,gm let's get it fam it's the easter. ,['🐇']
194,gm homie and happy easter💙☀️🐇,gm homie and happy easter☀️,['🐇']
195,i'm glad to hear that! i wish you all a happy easter 🐇🤍,i'm glad to hear that! i wish you all a happy easter ,"['🐇', '🤍']"
196,"hoppy easter, every bunny! 🐇💐🐣 wishing mew lots of treats and fun today, and every day! love to all my furrends. #easter2023 #cowcat #catsoftwitter #adoptdontshop #staysafe","hoppy easter, every bunny!  wishing mew lots of treats and fun today, and every day! love to all my furrends. #easter2023 #cowcat #catsoftwitter #adoptdontshop #staysafe","['🐇', '🐣']"
197,"happy easter from our team to yours!  may your day be filled with joy, love, and sweet moments and cherished memories with your loved ones! 🐇🐣🐰🌷","happy easter from our team to yours!  may your day be filled with joy, love, and sweet moments and cherished memories with your loved ones! ","['🐇', '🐣', '🐰']"
198,"easter always puts an extra spring in our step! 🐇🐇

something about this holiday feels like a formal kick-off to spring. ☀️🌷 we hope today is the start of an incredible new season for you!

#teamkmi #manufacturing #automotivemanufacturing #happyeaster #welcomespring","easter always puts an extra spring in our step! 

something about this holiday feels like a formal kick-off to spring. ☀️ we hope today is the start of an incredible new season for you!

#teamkmi #manufacturing #automotivemanufacturing #happyeaster #welcomespring","['🐇', '🐇']"
199,happy easter !! 🐇🐣🐰✨,happy easter !! ✨,"['🐇', '🐣', '🐰']"
200,"thank you! good morning, happy easter ☕️☀️🐇","thank you! good morning, happy easter ☕️☀️",['🐇']
201,happy easter everyone 🐇🐰,happy easter everyone ,"['🐇', '🐰']"
202,going out for easter dinner in two hours wish me luck also happy easter 🐣🐇 everyone,going out for easter dinner in two hours wish me luck also happy easter  everyone,"['🐣', '🐇']"
203,it feels amazing to get stuff done earlier. store run and  outdoor workout. happy easter 🐇,it feels amazing to get stuff done earlier. store run and  outdoor workout. happy easter ,['🐇']
204,happy easter rocco ✝️🙏☀️🌿🌸🐇🐣,happy easter rocco ✝️☀️,"['🙏', '🐇', '🐣']"
205,happy easter everyone! 🐇🌸🧺,happy easter everyone! 🧺,['🐇']
206,"🥚🐇🎀nutkosfera's makemake bunny!!🎀🐇🥚

#nutkosfera #makemake #easterbunny #happyeaster2023 #anthro #bunnyboy #bunny #eggs #notfurry #nonfurry #chubby #planet #anthroplanet #alien #fanart #poster #dwarfplanet #lopearedrabbit #flowers","nutkosfera's makemake bunny!!

#nutkosfera #makemake #easterbunny #happyeaster2023 #anthro #bunnyboy #bunny #eggs #notfurry #nonfurry #chubby #planet #anthroplanet #alien #fanart #poster #dwarfplanet #lopearedrabbit #flowers","['🥚', '🐇', '🐇', '🥚']"
207,"happy easter to all of you awesome people! i hope you all enjoy your day with friends, family  great food! happy easter!! 🐣🐰🐇","happy easter to all of you awesome people! i hope you all enjoy your day with friends, family &amp; great food! happy easter!! ","['🐣', '🐰', '🐇']"
208,gm homie and happy easter💙☀️🐇,gm homie and happy easter☀️,['🐇']
209,happy easter to you and yours!! 🐇💮,happy easter to you and yours!! ,['🐇']
210,good morning and happy easter!🐇🐰🐣,good morning and happy easter!,"['🐇', '🐰', '🐣']"
211,"happy easter, everyone! 🐰🌷🐣🥚🐇🐤

at , we're feeling the easter spirit and want to wish all of our customers and followers a wonderful holiday filled with love, joy, and of course, plenty of chocolate!","happy easter, everyone! 

at , we're feeling the easter spirit and want to wish all of our customers and followers a wonderful holiday filled with love, joy, and of course, plenty of chocolate!","['🐰', '🐣', '🥚', '🐇']"
212,have a wonderful day 🐣🐇🌷🩷,have a wonderful day 🩷,"['🐣', '🐇']"
213,happy easter 🐣🐇,happy easter ,"['🐣', '🐇']"
214,"happy easter everyone 🐇🥚
like ❤️ and retweet at least to spread the love 💯🙏","happy easter everyone 
like ❤️ and retweet at least to spread the love ","['🐇', '🥚', '🙏']"
215,happy easter pals 💜🐇,happy easter pals ,['🐇']
216,happy easter!! 🐣🐰🐇,happy easter!! ,"['🐣', '🐰', '🐇']"
217,hope everyone has a happy easter!!!  🐇 🥰,hope everyone has a happy easter!!!   ,"['🐇', '🥰']"
218,thank you.😁 happy easter 🐣🐇,thank you. happy easter ,"['🐣', '🐇']"
219,"off season tee has me entertained 😂 🪼 🪄 🎩 🐇 
honestly tee, magic freaks me out, even card tricks 🤔","off season tee has me entertained  🪼 🪄   
honestly tee, magic freaks me out, even card tricks ","['😂', '🐇', '🤔']"
220,psa: most of you republicunts are going to hell for your hateful rhetoric. but… happy easter 🐣🐇,psa: most of you republicunts are going to hell for your hateful rhetoric. but… happy easter ,"['🐣', '🐇']"
221,gm and happy easter💙☀️🐇,gm and happy easter☀️,['🐇']
222,"my humor is so broken, i did laugh at this 😂 anyways, happy easter to you all 🐇💖","my humor is so broken, i did laugh at this  anyways, happy easter to you all ","['😂', '🐇']"
223,"happy easter, if you celebrate it, from the gtanet team! 🐇","happy easter, if you celebrate it, from the gtanet team! ",['🐇']
224,"happy easter everyone! 🐇🥚
unfortunately, i didn't have time to make a new drawing for this year.
but here is the previous year's easter animations, compiled together without twitter breaking the older videos.","happy easter everyone! 
unfortunately, i didn't have time to make a new drawing for this year.
but here is the previous year's easter animations, compiled together without twitter breaking the older videos.","['🐇', '🥚']"
225,"yourself  family happy easter 🐇🐣🐰 strong game yesterday,i’m cheering for you to make the playoffs 👏🏻👏🏻👏🏻👏🏻","yourself &amp; family happy easter  strong game yesterday,i’m cheering for you to make the playoffs ","['🐇', '🐣', '🐰']"
226,"happy easter! he is risen! 🐣✝️🐇

i hope you’re wearing a new doublet and have a happy tailor. “…didst thou not fall out with a tailor for wearing his new doublet before easter?” rj(iii.1) #happyeaster2023","happy easter! he is risen! ✝️

i hope you’re wearing a new doublet and have a happy tailor. “…didst thou not fall out with a tailor for wearing his new doublet before easter?” r&amp;j(iii.1) #happyeaster2023","['🐣', '🐇']"
227,"happy easter to  and #andrewlincoln , 
hope everyone has an amazing day!!!🐇🐇🐇🐥🐥🐥🐣🐣

this picture was made by   she’s so amazing with her edits!!❤️❤️","happy easter to  and #andrewlincoln , 
hope everyone has an amazing day!!!

this picture was made by   she’s so amazing with her edits!!❤️❤️","['🐇', '🐇', '🐇', '🐣', '🐣']"
228,ave a lovely  easter  rex  your family. 😊🐣🐥🐇,ave a lovely  easter  rex &amp; your family. ,"['🐣', '🐇']"
229,"gm

happy easter 🐇","gm

happy easter ",['🐇']
230,gm homie and happy easter💙☀️🐇,gm homie and happy easter☀️,['🐇']
231,happy easter friends what flowers should i buy today 🐇💐,happy easter friends what flowers should i buy today ,['🐇']
232,"happy zombie jesus day🐇💫 watched last night on tubi. haven’t seen part 2 yet, i will. i always watch donnie darko on easter too.","happy zombie jesus day watched last night on tubi. haven’t seen part 2 yet, i will. i always watch donnie darko on easter too.",['🐇']
233,"we wish you a happy easter at cosmo africa shipping. and yes. i am the voice behind 🥳🐇 it's a chill easter.
help retweet if you see this 🙏🏽","we wish you a happy easter at cosmo africa shipping. and yes. i am the voice behind  it's a chill easter.
help retweet if you see this ","['🥳', '🐇', '🙏']"
234,"🐣 happy easter 🐇 

show us your best easter stag

retweet and like your favorites 

if you don’t have one you can grab them here:

1.  

2. 

#xrpcommunity #xrparmy #xrp #xrplcommunity #wsth #xrpl #staglife #ripple"," happy easter  

show us your best easter stag

retweet and like your favorites 

if you don’t have one you can grab them here:

1.  

2. 

#xrpcommunity #xrparmy #xrp #xrplcommunity #wsth #xrpl #staglife #ripple","['🐣', '🐇']"
235,🐇🐰👯‍♀️happy easter🌸🌺,‍♀️happy easter,"['🐇', '🐰']"
236,happy easter to you from the uk.. 🐇,happy easter to you from the uk.. ,['🐇']
237,"wherever you are and whatever you're doing, i wish you all a good day. take care. be well. 🐇🙏🦋","wherever you are and whatever you're doing, i wish you all a good day. take care. be well. ","['🐇', '🙏']"
238,"pan, babe!!!!  stay away from the chocolate ice cream!  *i wonder if ben  jerry’s  have ‘nip’ flavoured ice cream?*. 

happy easter, babe! *you can include your brofurs  your mom  dad.* 🐇🐰","pan, babe!!!!  stay away from the chocolate ice cream!  *i wonder if ben &amp; jerry’s  have ‘nip’ flavoured ice cream?*. 

happy easter, babe! *you can include your brofurs &amp; your mom &amp; dad.* ","['🐇', '🐰']"
239,good morning jennifer and happy easter 🥰🐇🐣,good morning jennifer and happy easter ,"['🥰', '🐇', '🐣']"
240,gm! warm and sincere wishes to you and your family on the glorious day of easter.🐇☘️💜,gm! warm and sincere wishes to you and your family on the glorious day of easter.☘️,['🐇']
241,"🌞 good morning ☕️
🕊 wishing you a happy easter ✝️ 🙏 filled with many blessings 🩷
🪻🐇🌷🪺🌻🐣🪷🦋"," good morning ☕️
 wishing you a happy easter ✝️  filled with many blessings 🩷
🪻🪺🪷","['🙏', '🐇', '🐣']"
